ID,country,designation,points,price,province,region,variety,winery
3255,US,Saralee's Vineyard Dry,89,35.0,California,Russian River Valley,Gewürztraminer,Halleck
3258,Argentina,Petite Fleur,89,25.0,Mendoza Province,Uco Valley,Red Blend,Monteviejo
3260,Italy,Monserra,89,42.0,Piedmont,Barolo,Nebbiolo,Raineri Gianmatteo
3262,US,Marsh Estate Vineyard,89,50.0,Oregon,Willamette Valley,Pinot Noir,Roco
3263,US,Private Stash #11,89,75.0,Oregon,Chehalem Mountains,Pinot Noir,Roco
3264,Spain,El Primavera,89,16.0,Northern Spain,Rioja,Tempranillo,Agrícola Labastida
3266,Argentina,Gran Reserva,89,35.0,Mendoza Province,Mendoza,Red Blend,Septima
3271,US,The Hundreth Monkey,87,50.0,Colorado,Grand Valley,Red Blend,The Infinite Monkey Theorem
3272,US,White Wine Number One Lot 314,87,16.0,California,California,White Blend,The Messenger
3276,Italy,Pressenda,87,80.0,Piedmont,Barolo,Nebbiolo,Abbona Marziano
3277,US,The Blind Watchmaker,87,36.0,Colorado,Colorado,White Blend,The Infinite Monkey Theorem
3278,US,Stronghold Vineyard,87,54.0,Arizona,Cochise County,Petite Sirah,Pillsbury
3281,Spain,Colección Vivanco Dulce de Invierno 4 Varietales,87,52.0,Northern Spain,Rioja,Red Blend,Dinastía Vivanco
3282,US,Notus,87,50.0,Colorado,Grand Valley,Red Blend,Anemoi
3283,Italy,Bric del Baio,87,25.0,Piedmont,Langhe,Nebbiolo,Ca' del Baio
3286,US,Dutton Ranch,87,48.0,California,Russian River Valley,Pinot Noir,La Rochelle
3287,US,Mast Ranch,87,70.0,California,Napa Valley,Cabernet Sauvignon,Laird
3288,Italy,Torriglione,87,66.0,Piedmont,Barolo,Nebbiolo,Mario Gagliasso
3291,US,Optimism,87,49.0,California,Sonoma County,Cabernet Sauvignon,Pangloss Cellars
3292,France,Anciennes Vignes,87,26.0,Loire Valley,Sancerre,Pinot Noir,Patient Cottat
3295,US,Muirfield Vineyard,87,42.0,Oregon,Willamette Valley,Pinot Noir,Siduri
3297,US,Gabriel Archer Reserve,87,36.0,Virginia,Virginia,Bordeaux-style Red Blend,The Williamsburg Winery
3299,US,Tolsosa Vineyard Estate,87,25.0,California,Edna Valley,Viognier,Tolosa
3300,France,Clos des Myglands,89,48.0,Burgundy,Mercurey,Pinot Noir,Domaine Faiveley
3301,France,Clos Rochette,89,35.0,Burgundy,Mercurey,Chardonnay,Domaine Faiveley
3302,US,La Casita,89,50.0,Oregon,Dundee Hills,Pinot Noir,Durant
3303,France,Alsace Dream,89,23.0,Alsace,Alsace,Alsace white blend,Josmeyer
3304,France,Trois Chateaux,89,24.0,Alsace,Alsace,Auxerrois,Kuentz-Bas
3306,US,Crawford Beck Vineyard,89,45.0,Oregon,Eola-Amity Hills,Pinot Noir,Raptor Ridge
3307,US,Reserve,89,39.0,Oregon,Oregon,Cabernet Sauvignon,Spangler
3308,France,Tradition,89,15.0,Alsace,Alsace,Pinot Blanc,W. Gisselbrecht
3309,France,W3,89,15.0,Alsace,Alsace,Alsace white blend,Wolfberger
3311,US,Smith Ranch,89,60.0,California,Livermore Valley,Cabernet Sauvignon,Nottingham Cellars
3312,US,C'est Si Bon Naggiar Vineyard,89,28.0,California,Sierra Foothills,Red Blend,Elyse
3313,Italy,Santagostino Baglio Sorìa,89,22.0,Sicily & Sardinia,Terre Siciliane,Red Blend,Firriato
3315,Italy,Novaserra,89,25.0,Southern Italy,Greco di Tufo,Greco,Mastroberardino
3317,Italy,Keramos Riserva,89,49.0,Sicily & Sardinia,Cannonau di Sardegna,Cannonau,Tenute Soletta
3320,US,Cemetery Vineyard Indigenous,89,32.0,California,Lodi,Zinfandel,Oak Farm Vineyards
3322,US,BRV,89,80.0,California,Napa Valley,Cabernet Sauvignon,Trinchero
3324,Australia,Ladies Who Shoot Their Lunch,89,35.0,Victoria,Victoria,Riesling,Fowles Wine
3325,Italy,Radici,89,25.0,Southern Italy,Fiano di Avellino,Fiano,Mastroberardino
3326,US,Snow,89,38.0,California,Adelaida District,Zinfandel,Peachy Canyon
3327,Spain,Crianza,89,13.0,Northern Spain,Rioja,Tempranillo,Valdelamillo
3328,Spain,Colección,89,80.0,Northern Spain,Rioja,Garnacha,Vivanco
3330,France,Mambourg Grand Cru,94,26.0,Alsace,Alsace,Riesling,Domaine Michel Fonne
3331,France,Engelberg Grand Cru,94,45.0,Alsace,Alsace,Riesling,Domaine Pfister
3332,US,Carter Vineyard,94,63.0,Oregon,Eola-Amity Hills,Pinot Noir,Ken Wright
3333,France,Brand Grand Cru Clos de la Treille,94,32.0,Alsace,Alsace,Riesling,Francois Baur
3334,France,Osterberg Grand Cru,94,27.0,Alsace,Alsace,Riesling,Louis Sipp
3335,Italy,Cavaliere,94,90.0,Tuscany,Toscana,Sangiovese,Michele Satta
3336,US,Origin Reserve,94,65.0,California,Central Coast,Pinot Noir,Baker & Brain
3337,US,Monument,94,65.0,California,Santa Maria Valley,Pinot Noir,Byron
3338,US,Williams Selyem Estate Vineyard,94,105.0,California,Russian River Valley,Pinot Noir,Williams Selyem
3339,Spain,Selecció Especial Vinyes Velles,94,105.0,Catalonia,Priorat,Carignan,Ferrer Bobet
3340,US,John Sebastiano Vineyard,94,55.0,California,Sta. Rita Hills,Pinot Noir,Byron
3341,US,La Pommeraie,94,48.0,California,Russian River Valley,Chardonnay,Benovia
3343,US,Harper's Rest Estate Grown,94,90.0,California,Russian River Valley,Pinot Noir,Arista
3344,France,Schlossberg Grand Cru Clos des Capucins,94,45.0,Alsace,Alsace,Riesling,Domaine Weinbach
3345,France,Goldert Grand Cru,94,65.0,Alsace,Alsace,Muscat,Domaine Zind-Humbrecht
3346,US,Isosceles,94,72.0,California,Paso Robles,Bordeaux-style Red Blend,Justin
3347,US,Bonnie Jean Vineyard,94,63.0,Oregon,Willamette Valley,Pinot Noir,Ken Wright
3348,US,Mayote,94,100.0,California,Adelaida District,Red Blend,Daou
3349,France,Sonnenglanz Grand Cru,94,37.0,Alsace,Alsace,Pinot Gris,Domaine Bott-Geyl
3350,France,Schlossberg Grand Cru,94,44.0,Alsace,Alsace,Riesling,Domaine Bott-Geyl
3351,US,Weir Vineyard,94,58.0,California,Yorkville Highlands,Pinot Noir,Williams Selyem
3352,US,Oliver's Vineyard,94,38.0,California,Edna Valley,Chardonnay,Talley
3353,Spain,Nico,94,58.0,Northern Spain,Rioja,Tempranillo Blend,Valserrano
3355,France,Pavillon Rouge du Château Margaux,94,130.0,Bordeaux,Margaux,Bordeaux-style Red Blend,Château Margaux
3356,France,Hengst Grand Cru,94,50.0,Alsace,Alsace,Pinot Gris,Cave de Turckheim
3357,France,Brand Grand Cru,94,24.0,Alsace,Alsace,Pinot Gris,Charles Sparr
3362,US,Morris Vineyard Dry,86,20.0,New York,Finger Lakes,Riesling,Heron Hill
3364,US,Minnesota Cuvée,86,26.0,California,Alexander Valley,Chardonnay,Murphy-Goode
3365,US,Côte de Madone Blanc,86,24.0,California,Santa Clara Valley,Rhône-style White Blend,Sarah's Vineyard
3368,US,Estate Sinistra,86,28.0,Washington,Lake Chelan,Red Blend,Tsillan
3369,US,Estate Red Dessert Wine Wilridge Vineyard,86,20.0,Washington,Naches Heights,Red Blend,Wilridge
3370,Spain,Joven,86,10.0,Levante,Jumilla,Monastrell,Finca Hispana
3371,Spain,Old Vines,86,8.0,Catalonia,Catalunya,Garnacha Blanca,Ressò
3373,Italy,Riserva,86,50.0,Tuscany,Brunello di Montalcino,Sangiovese,Tenuta Vitanza
3374,Argentina,Reserva,86,15.0,Mendoza Province,Mendoza,Petit Verdot,Gauchezco
3375,US,Caldera,86,34.0,Washington,Columbia Gorge (WA),Rhône-style Red Blend,Hawkins Cellars
3376,US,Upper Russian River,86,25.0,California,Mendocino County,Chardonnay,Jeriko
3377,US,Gia,86,17.0,California,California,Pinot Grigio,Francis Ford Coppola
3379,US,Estate Reserve,86,60.0,California,Livermore Valley,Cabernet Sauvignon,Las Positas
3380,France,Luna B,86,10.0,Bordeaux,Bordeaux,Bordeaux-style Red Blend,Les Vignerons Réunis de Monségur
3381,US,Due Anni,86,18.0,Washington,Columbia Valley (WA),Red Blend,Patterson
3382,US,Proprietor's Reserve Barrel Fermented,86,20.0,New York,Finger Lakes,Chardonnay,Chateau Lafayette Reneau
3383,France,Les Hauts de Larrivet Haut-Brion,86,35.0,Bordeaux,Pessac-Léognan,Sauvignon Blanc,Château Larrivet Haut-Brion
3387,US,Estate,86,17.0,California,Sierra Foothills,Chardonnay,Drytown
3389,US,Syrah du Soleil Sue's Block,86,40.0,California,Dry Creek Valley,Syrah,Collier Falls
3390,France,Chemin de Compostelle,88,19.0,Southwest France,Cahors,Malbec,Château de Hauterive
3391,France,Purple Réserve,88,30.0,Southwest France,Cahors,Malbec,Château Lagrézette
3392,US,Open Range,88,18.0,California,California,Red Blend,Casey Flat Ranch
3394,Spain,Herencia del Capricho,88,70.0,Northern Spain,Bierzo,Godello,Gancedo
3397,US,Estate,88,25.0,California,Sierra Foothills,Cabernet Franc,Naggiar
3398,Italy,Grumello Tirso,88,26.0,Lombardy,Valtellina Superiore,Nebbiolo,Nera
3400,Spain,Vina Hispana Roble,87,19.0,Catalonia,Priorat,Red Blend,Finca Hispana
3401,France,Cuvée Tradition,87,14.0,Rhône Valley,Costières de Nîmes,Rosé,Mas des Bressades
3402,Spain,Somdinou Samsó Vinyes Velles,87,20.0,Catalonia,Terra Alta,Carignan,Celler Cooperatiu de Gandesa
3403,France,Les Cimels,87,15.0,Rhône Valley,Costières de Nîmes,Rosé,Château d'Or et de Gueules
3404,Spain,Parvus,87,24.0,Catalonia,Alella,Syrah,Alta Alella
3406,US,Shaly Loam,87,10.0,California,Monterey County,Gewürztraminer,Fetzer
3407,US,Sundial,87,10.0,California,California,Chardonnay,Fetzer
3409,France,Terres Blanches,87,12.0,Southwest France,Côtes de Gascogne,White Blend,Domaine Chiroulet
3410,France,Brut Méthode Ancestrale,87,19.0,Southwest France,Gaillac,Mauzac,Domaine du Moulin
3412,US,Hoot Owl Creek Vineyard,87,30.0,California,Alexander Valley,Chardonnay,Hawley
3416,France,No. 4 Gros & Petit Manseng,87,11.0,Southwest France,Côtes de Gascogne,Gros and Petit Manseng,Domaine Uby
3418,US,Parker's,87,42.0,Oregon,Umpqua Valley,Pinot Noir,Melrose
3419,US,Estate Grown Reserve,87,35.0,California,Sierra Foothills,Syrah,Naggiar
3421,US,Estate Grown,91,65.0,California,Napa Valley,Cabernet Sauvignon,White Rock Vineyards
3423,US,Las Brisas Vineyard,91,48.0,California,Carneros,Pinot Noir,Anaba
3424,US,Coastview Vineyard,91,48.0,California,Monterey County,Syrah,Big Basin
3426,France,Rock Angel,91,35.0,Provence,Côtes de Provence,Rosé,Château d'Esclans
3428,France,Clos Mireille,91,52.0,Provence,Côtes de Provence,Rosé,Domaines Ott
3429,France,Château de l'Aumérade Cuvée Marie-Christine Cru Classé,91,22.0,Provence,Côtes de Provence,Rosé,Fabre en Provence
3430,US,Ashley's Vineyard,91,50.0,California,Sta. Rita Hills,Pinot Noir,Fess Parker
3431,US,Deep River,91,29.0,Washington,Columbia Valley (WA),Red Blend,Flying Trout
3432,US,Yoeman Vineyard,91,75.0,California,Alexander Valley,Cabernet Sauvignon,Goldschmidt
3436,US,Vintner's Reserve,91,17.0,California,California,Chardonnay,Kendall-Jackson
3437,US,Pfeiffer Vineyards,91,24.0,Oregon,Willamette Valley,Pinot Gris,King Estate
3438,US,Estate,91,65.0,California,Anderson Valley,Pinot Noir,Lichen Estate
3439,US,Old Vine,91,60.0,California,Templeton Gap District,Zinfandel,Lone Madrone
3443,US,D'Agostini Vineyard,91,40.0,California,Amador County,Zinfandel,Renwood
3444,US,Sierra Mar Vineyard,91,45.0,California,Santa Lucia Highlands,Chardonnay,Roar
3450,Italy,Flaccianello della Pieve,89,120.0,Tuscany,Colli della Toscana Centrale,Sangiovese,Fontodi
3451,Italy,Vigneti La Selvanella Riserva,89,28.0,Tuscany,Chianti Classico,Sangiovese,Melini
3452,France,Pitangerets Premier Cru,89,43.0,Burgundy,Saint-Aubin,Chardonnay,Au Pied du Mont Chauve
3453,Italy,Riserva,89,90.0,Tuscany,Brunello di Montalcino,Sangiovese,Capanna
3455,US,John Sebastiano Vineyard,89,40.0,California,Sta. Rita Hills,Pinot Noir,Carlson
3456,US,Kung Fu Girl,89,12.0,Washington,Ancient Lakes,Riesling,Charles Smith
3460,US,Brut,89,29.0,New York,North Fork of Long Island,Sparkling Blend,Sparkling Pointe
3461,Spain,Autor Agricultura Ecologica,89,28.0,Northern Spain,Rioja,Tempranillo,Castillo de Mendoza
3463,US,Amber Knolls,89,55.0,California,Red Hills Lake County,Malbec,Cinnabar
3464,Spain,Selección Reserva,89,25.0,Northern Spain,Rioja,Tempranillo,Ramirez de la Piscina
3466,Spain,Pena do Lobo,89,24.0,Galicia,Ribeira Sacra,Mencía,D. Ventura
3468,US,Artisan Collection,89,12.0,California,California,Malbec,HandCraft
3469,US,Mancini Vineyard Reserve Century Old Vines,89,34.0,California,Russian River Valley,Zinfandel,Miro
3472,US,Bon Vivant Destiny Vineyards Derek Heights Selection,89,45.0,California,Paso Robles,Cabernet Sauvignon,Hunt Cellars
3474,US,Coast View Vineyard,89,22.0,California,Monterey County,Riesling,MaidenStoen
3476,Canada,McLean Creek Road Vineyard,89,40.0,British Columbia,Okanagan Valley,Pinot Noir,Meyer Family Vineyards
3477,US,Miscela,89,25.0,Washington,Columbia Valley (WA),Bordeaux-style Red Blend,:Nota Bene
3481,US,Collaboration Series III Ciel du Cheval Vineyard,90,60.0,Washington,Red Mountain,Syrah,Force Majeure
3482,Italy,Fondatore,90,17.0,Central Italy,Lambrusco di Sorbara,Lambrusco di Sorbara,Cleto Chiarli
3484,US,Estate Bottled,90,15.0,Washington,Red Mountain,Lemberger,Kiona
3486,US,Three Legged,90,19.0,Washington,Washington,Red Blend,Dunham
3487,US,Ciel du Cheval Vineyard Reserve Syrah,90,55.0,Washington,Red Mountain,Syrah,Côtes de Ciel
3488,US,Indulgence Reichel Vineyard,90,75.0,California,Alexander Valley,Cabernet Sauvignon,Respite
3490,US,Old Vine Dolinsek Ranch,90,48.0,California,Russian River Valley,Zinfandel,Portalupi
3494,US,DeVine,90,16.0,Washington,Walla Walla Valley (WA),Rhône-style White Blend,Beresan
3496,US,Estate,90,50.0,California,Chalk Hill,Cabernet Sauvignon,Calluna
3498,France,Terroir,90,18.0,Alsace,Alsace,Gewürztraminer,Domaine Zinck
3499,US,Single Vineyard,90,100.0,California,Yountville,Cabernet Sauvignon,Ghost Block
3500,France,Vieilles Vignes,90,17.0,Alsace,Alsace,Riesling,Jean-Marc Bernhard
3503,Italy,Montegalletto,90,20.0,Piedmont,Roero,Nebbiolo,Cascina del Pozzo
3504,Italy,Riserva,90,68.0,Piedmont,Barolo,Nebbiolo,Casetta
3505,France,1844 Réserve,90,15.0,Bordeaux,Bordeaux,Bordeaux-style Red Blend,Cheval Quancard
3507,Italy,Elisa,90,41.0,Piedmont,Barbaresco,Nebbiolo,Ada Nada
3508,Italy,Ovello Vigna Loreto,90,60.0,Piedmont,Barbaresco,Nebbiolo,Albino Rocca
3511,US,Jos. Belli Vineyards,89,45.0,California,Russian River Valley,Chardonnay,Amapola Creek
3514,Italy,Riserva,89,35.0,Tuscany,Chianti Classico,Red Blend,Fattoria di Montemaggio
3515,Italy,Il Bruciato,89,32.0,Tuscany,Bolgheri,Red Blend,Guado al Tasso
3518,Italy,Fontego,89,10.0,Veneto,Soave,White Blend,La Cappuccina
3519,US,Two Messengers,89,30.0,Oregon,Willamette Valley,Pinot Noir,Maison L'Envoyé
3521,Italy,Brolettino,89,48.0,Lombardy,Lugana,Turbiana,Cà dei Frati
3522,Italy,Raif,89,20.0,Northeastern Italy,Vigneti delle Dolomiti,Sauvignon,Castelfeder
3523,France,La Chêneraie,89,55.0,Bordeaux,Fronsac,Bordeaux-style Red Blend,Château Jeandeman
3525,US,Coast Grade Vineyard,89,45.0,California,Ben Lomond Mountain,Pinot Noir,Beauregard
3527,US,Blanc de Blancs,89,20.0,California,California,Sparkling Blend,Rock Wall
3528,Italy,Gfill,89,18.0,Northeastern Italy,Alto Adige,Sauvignon,St. Pauls
3529,France,Brut Réserve,89,60.0,Champagne,Champagne,Champagne Blend,Taittinger
3530,US,Small Lot,89,25.0,California,Arroyo Seco,Pinot Blanc,Wente
3531,Italy,Riserva,89,15.0,Northeastern Italy,Trentino,Pinot Grigio,Mezzacorona
3536,US,Kite's Rest,89,45.0,California,Anderson Valley,Pinot Noir,Black Kite
3537,Italy,Campaner,89,29.0,Northeastern Italy,Alto Adige,Gewürztraminer,Caldaro
3538,US,de Villiers Vineyard,89,45.0,California,Mt. Harlan,Pinot Noir,Calera
3542,Italy,Bricco delle Viole,89,65.0,Piedmont,Barolo,Nebbiolo,460 Casina Bric
3545,Italy,Cannubi Riserva,89,45.0,Piedmont,Barolo,Nebbiolo,Borgogno F.lli Serio e Battista
3550,US,Coro Mendocino,89,40.0,California,Mendocino,Red Blend,Barra of Mendocino
3551,Italy,Boscareto,89,79.0,Piedmont,Barolo,Nebbiolo,Beni di Batasiolo
3552,Italy,Riserva,89,119.0,Piedmont,Barolo,Nebbiolo,Borgogno
3553,Italy,Fossati,89,115.0,Piedmont,Barolo,Nebbiolo,Borgogno
3555,France,Les Vaudevey Premier Cru,89,46.0,Burgundy,Chablis,Chardonnay,Domaine Laroche
3556,US,Votre Santé,89,14.0,California,California,Pinot Noir,Francis Ford Coppola
3557,Spain,Finca la Cuesta,89,22.0,Northern Spain,Bierzo,Mencía,Luna Beberide
3558,Italy,Tre Utin,89,30.0,Piedmont,Barolo,Nebbiolo,Mario Gagliasso
3560,Italy,Prapò,89,45.0,Piedmont,Barolo,Nebbiolo,Mauro Sebaste
3562,Italy,Ravera,89,55.0,Piedmont,Barolo,Nebbiolo,Sordo
3564,Spain,Particular Viñas Centenarias,89,30.0,Northern Spain,Cariñena,Garnacha,Bodegas San Valero
3565,Italy,Coste di Rose Riserva,89,88.0,Piedmont,Barolo,Nebbiolo,Bric Cenciurio
3566,Italy,Bricco Rocca,89,50.0,Piedmont,Barolo,Nebbiolo,Olivero
3569,Italy,Il Bricco,89,115.0,Piedmont,Barbaresco,Nebbiolo,Pio Cesare
3570,France,Champ Perdrix,89,55.0,Burgundy,Marsannay,Pinot Noir,Domaine Huguenot
3571,France,Clos de Mazeray,89,117.0,Burgundy,Meursault,Chardonnay,Domaine Jacques Prieur
3572,France,H,89,30.0,Alsace,Alsace,Pinot Noir,Domaine Saint-Rémy
3575,Spain,Reserva,89,20.0,Northern Spain,Rioja,Tempranillo,Ramón Bilbao
3578,France,Château Gris Les Terrasses,89,90.0,Burgundy,Nuits-St.-Georges,Chardonnay,Albert Bichot
3581,US,Bechthold Vineyard,89,39.0,California,Lodi,Cinsault,McCay Cellars
3582,US,Premiere Reserve,89,25.0,California,Anderson Valley,Chardonnay,Navarro
3583,US,Reserve,89,26.0,California,Napa Valley,Cabernet Sauvignon,One Leaf
3584,Australia,Portrait,89,16.0,South Australia,Barossa Valley,Shiraz,Peter Lehmann
3585,Italy,Bianco,89,21.0,Sicily & Sardinia,Etna,Carricante,Pietradolce
3586,US,Heritage Reserve,89,60.0,California,Sonoma Valley,Cabernet Sauvignon,Schug
3587,US,Bel Canto,89,42.0,California,El Dorado,Rhône-style Red Blend,The Withers Winery
3589,US,Heringer Estate Vineyard,89,35.0,California,Clarksburg,Teroldego,West of Temperance
3590,US,Homage Collection Bien Nacido Vineyard,89,22.0,California,Santa Maria Valley,Pinot Blanc,Zaca Mesa
3592,Italy,Colle dei Cerri,89,45.0,Southern Italy,Fiano di Avellino,Fiano,Di Meo
3594,US,Extra Credit Pichon VIneyard Estate,89,39.0,California,Santa Cruz Mountains,Cabernet Franc,Burrell School Vineyards
3595,US,Bates Ranch Vineyard,89,42.0,California,Santa Cruz Mountains,Cabernet Sauvignon,Byington
3596,US,Limitado,89,36.0,California,Santa Lucia Highlands,Chardonnay,El Pistolero
3601,Spain,Smooth Red,87,8.0,Central Spain,Valdepeñas,Tempranillo,Viña Albali
3602,US,Founders' Reserve,87,35.0,Oregon,Willamette Valley,Pinot Noir,Willamette Valley Vineyards
3605,Argentina,Reserve Made with Organic Grapes,87,17.0,Mendoza Province,Tupungato,Cabernet Sauvignon,Domaine Jean Bousquet
3606,Italy,Ascheri,87,60.0,Piedmont,Barolo,Nebbiolo,Ellena
3607,US,Reserve,87,35.0,Virginia,Virginia,Cabernet Franc,Fabbioli Cellars
3608,Argentina,Barrel Select,87,14.0,Mendoza Province,Mendoza,Malbec,Bodega Norton
3614,France,Réserve,87,20.0,Bordeaux,Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Seguin
3616,Argentina,Cavas de Crianza,87,19.0,Mendoza Province,Mendoza,Cabernet Sauvignon,Clos de Chacras
3618,US,Rustique,87,20.0,Oregon,Willamette Valley,Rosé,Coeur de Terre
3620,Spain,Serres,87,10.0,Northern Spain,Rioja,Tempranillo,Carlos Serres
3622,Spain,Zinio,87,15.0,Northern Spain,Rioja,Tempranillo Blend,Patrocinio
3626,Spain,Tempranillo-Garnacha,87,13.0,Northern Spain,Rioja,Rosé,Dinastía Vivanco
3628,US,Estate Bottled,87,25.0,California,Russian River Valley,Petite Sirah,Foppiano
3629,US,Director's,87,21.0,California,Sonoma Coast,Pinot Noir,Francis Ford Coppola
3631,France,Steingrubler Grand Cru,94,44.0,Alsace,Alsace,Gewürztraminer,Domaine Barmès-Buecher
3632,France,Furstentum Grand Cru,94,37.0,Alsace,Alsace,Pinot Gris,Domaine Bott-Geyl
3633,US,Mazie Rose,94,50.0,California,Russian River Valley,Pinot Noir,Holdredge
3634,US,The True,94,50.0,California,Sonoma Coast,Pinot Noir,Holdredge
3636,US,Docker Hill Vineyard,94,52.0,California,Mendocino County,Pinot Noir,Blue Oasis
3637,US,Mononi Vineyard,94,75.0,California,Russian River Valley,Pinot Noir,Arista
3638,France,Sommerberg,94,45.0,Alsace,Alsace,Riesling,Biecher & Schaal
3639,US,Vintner's Select,94,65.0,Oregon,Chehalem Mountains,Pinot Noir,Arbor Brook
3640,US,Savant,94,50.0,California,Paso Robles,Red Blend,Justin
3641,US,Freedom Hill Vineyard,94,63.0,Oregon,Willamette Valley,Pinot Noir,Ken Wright
3643,US,Sunchase Vineyard,94,68.0,California,Sonoma Coast,Chardonnay,Pellet Estate
3644,US,Klopp Ranch,94,66.0,California,Russian River Valley,Pinot Noir,Merry Edwards
3645,US,La Encantada Vineyard,94,40.0,California,Sta. Rita Hills,Pinot Noir,Mollie
3646,US,Rosemary's Vineyard,94,48.0,California,Arroyo Grande Valley,Chardonnay,Talley
3649,France,Moenchberg Grand Cru,94,53.0,Alsace,Alsace,Riesling,Domaine Gresser
3650,France,Altenberg de Bergbieten Grand Cru,94,33.0,Alsace,Alsace,Riesling,Domaine Roland Schmitt
3651,US,Year of the Horse West Slope Single Vineyard,94,90.0,California,Carneros,Pinot Noir,Donum
3655,Australia,Ancestor Vine 1850,94,90.0,South Australia,Barossa Valley,Grenache,Cirillo
3656,France,Hengst Grand Cru,94,48.0,Alsace,Alsace,Gewürztraminer,Domaine Barmès-Buecher
